Benchmark,Size_Before,Size_After,Haploid_Time,Z3_Time_Before,Z3_Time_After,Z3_Speedup
/QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_2474_41.smt2,6981402,6529634,1.469798173289746,0.0031049810349941254,0.002948314882814884,0.002108292947856153
/QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_2208.smt2,6244234,5841559,1.3245317921973765,0.0030990811064839363,0.00297605711966753,0.0023345105703731273
/QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_2772_96.smt2,8319195,7803519,1.765413493849337,0.0029523149132728577,0.002978096716105938,0.0016694916041355156
/QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_851.smt2,422923,393920,0.09749967185780406,0.002925364300608635,0.0029028640128672123,0.029136358710867654
/QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_575.smt2,176385,163342,0.04412364400923252,0.00298853637650609,0.0028249500319361687,0.06365550316342757
/QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_2921_0.smt2,8787813,8246768,1.8209434198215604,0.0030054678209125996,0.0028622914105653763,0.0016479100829672076
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_416.smt2,2398706,2303719,0.6350150108337402,0.0029224553145468235,0.00292926374822855,0.004581051090178442
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_209.smt2,413339,367602,0.09767348691821098,0.002548329997807741,0.002692245412617922,0.025390438933956563
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_144.smt2,92804,62146,0.024680834729224443,0.002773747779428959,0.0029088743031024933,0.10053559376718874
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_367.smt2,1934994,1851770,0.496140131726861,0.003021308220922947,0.0027473880909383297,0.006056091004293654
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_642.smt2,4566872,4418445,1.1492015179246664,0.002633563242852688,0.0029781367629766464,0.0022857227448324015
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_107.smt2,72137,48824,0.02165710600093007,0.002878913190215826,0.002570290118455887,0.118828832286777
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_744_0.smt2,5324995,5154582,1.3301162556745112,0.0030864709988236427,0.0025961711071431637,0.0023159317320069653
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_254.smt2,845312,788955,0.1998998117633164,0.0028931829147040844,0.0028837332502007484,0.014267345580289716
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_79.smt2,45279,31994,0.017322618048638105,0.002631442155689001,0.002674225252121687,0.13159287774130918
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_322.smt2,1503874,1431469,0.3810030100867152,0.0027951188385486603,0.002879143226891756,0.007281189850639471
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_170_0.smt2,107847,71894,0.02852535480633378,0.002831989899277687,0.002582540735602379,0.09103765619438696
/QF_BV/20210219-Sydr/symbolic_memory/bst/cjpeg/predicate_488.smt2,3094067,2982088,0.7725907252170146,0.0029765861108899117,0.002951384987682104,0.003838071552432235
/QF_BV/20210219-Sydr/symbolic_memory/bst/hdp/predicate_3128.smt2,5508861,4593990,1.0683792331255972,0.0028993929736316204,0.002897603902965784,0.0027064833975816794
/QF_BV/20210219-Sydr/symbolic_memory/bst/hdp/predicate_3047.smt2,5250878,4356677,1.0074495100416243,0.0029833470471203327,0.0026770750992000103,0.0029534387976774385
/QF_BV/20210219-Sydr/symbolic_memory/bst/hdp/predicate_3215.smt2,5692366,4755869,1.0901473020203412,0.002973067108541727,0.002793618943542242,0.0027202450301885743
/QF_BV/20210219-Sydr/symbolic_memory/bst/hdp/predicate_3365.smt2,6106099,5127631,1.1706194840371609,0.00312412204220891,0.0027650180272758007,0.002662487902910233
/QF_BV/20210219-Sydr/symbolic_memory/bst/hdp/predicate_3295.smt2,5942721,4984735,1.160037899389863,0.0030800201930105686,0.0028556608594954014,0.002648583067525219
/QF_BV/20210219-Sydr/symbolic_memory/bst/hdp/predicate_3086.smt2,5381145,4478732,1.03477821405977,0.0029403050430119038,0.0029119132086634636,0.0028335097017370917
/QF_BV/20210219-Sydr/symbolic_memory/bst/hdp/predicate_3422.smt2,6255138,5266497,1.2095805229619145,0.0029384149238467216,0.0029326649382710457,0.002423408630247915
/QF_BV/20210219-Sydr/symbolic_memory/bst/readelf/predicate_3225.smt2,5010279,4602141,1.0357648087665439,0.002904952969402075,0.002963075414299965,0.0027966448322439747
/QF_BV/20210219-Sydr/symbolic_memory/bst/readelf/predicate_502.smt2,48591,33602,0.023233278188854456,0.0030261981301009655,0.0028031286783516407,0.11622948379688228
/QF_BV/20210219-Sydr/symbolic_memory/bst/readelf/predicate_215.smt2,7418,4153,0.006530734710395336,0.0026241731829941273,0.0028040697798132896,0.28111710167541804
/QF_BV/20210219-Sydr/symbolic_memory/bst/readelf/predicate_2077.smt2,8848,5082,0.015536246821284294,0.0025645913556218147,0.002877772320061922,0.13927385085982494
/QF_BV/20210219-Sydr/symbolic_memory/bst/readelf/predicate_1506.smt2,2037889,1801405,0.3887274982407689,0.0026481840759515762,0.002899342682212591,0.006762008624614103
/QF_BV/20210219-Sydr/symbolic_memory/bst/readelf/predicate_1636.smt2,2442570,2187937,0.46184733510017395,0.003061588853597641,0.002955856267362833,0.006586849897888785
/QF_BV/20210219-Sydr/symbolic_memory/bst/muraster/predicate_3822_2.smt2,2294446,1628909,0.8889097203500569,0.0028932630084455013,0.0028528417460620403,0.003244432017469747
/QF_BV/20210219-Sydr/symbolic_memory/bst/muraster/predicate_3562_0.smt2,1688906,1098859,0.4344692840240896,0.0026637441478669643,0.0032373471185564995,0.006085683785308853
/QF_BV/20210219-Sydr/symbolic_memory/bst/faad/predicate_1530.smt2,1671058,1036750,0.32715758169069886,0.0028421422466635704,0.00299212709069252,0.008608646838290851
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_601.smt2,3120057,2613845,0.6554005560465157,0.003046328667551279,0.00279686925932765,0.0046282901610193135
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_578.smt2,3060819,2572979,0.6431776979006827,0.0028637521900236607,0.0030897711403667927,0.004431218229617808
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_637.smt2,3221336,2687244,0.671363368164748,0.002615752164274454,0.0030123572796583176,0.003878775681836267
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_562.smt2,3012290,2535746,0.637258016038686,0.0027271569706499577,0.0027443268336355686,0.0042611671676239735
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_582.smt2,3071659,2580879,0.641001951880753,0.0029842467047274113,0.0029917671345174313,0.004633968650021334
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_620.smt2,3170079,2647946,0.6617005486041307,0.0029022637754678726,0.003001687116920948,0.004366261491989074
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_660.smt2,3298115,2746996,0.6893649292178452,0.002913094125688076,0.002886813133955002,0.004208142713792767
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_651.smt2,3267380,2722412,0.6891375300474465,0.0028212498873472214,0.0024700667709112167,0.004079263877849202
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_487.smt2,2810420,2396825,0.6006912840530276,0.0029548448510468006,0.0029219049029052258,0.004895262239312205
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_514.smt2,2886994,2450131,0.6184071162715554,0.002836350817233324,0.0029505747370421886,0.0045647633533421215
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_561.smt2,3009886,2534077,0.6324293031357229,0.0025134882889688015,0.0027827993035316467,0.0039569275826402675
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_494.smt2,2831463,2411256,0.6014952338300645,0.0027120662853121758,0.002534068189561367,0.0044899581464742525
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_687.smt2,3376950,2805961,0.7061880230903625,0.0029900572262704372,0.0028592818416655064,0.004217006686961564
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_523.smt2,2909790,2465334,0.586582241114229,0.003322990145534277,0.002936764620244503,0.0056367820430050595
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_665.smt2,3313404,2758121,0.6981264869682491,0.002913343720138073,0.002910084091126919,0.004155765676725758
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_683.smt2,3367069,2799020,0.7047531651332974,0.002544960007071495,0.0026004817336797714,0.0035978608696564654
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_704.smt2,3422764,2838302,0.7113458928652108,0.002138132695108652,0.002904332708567381,0.002993534504509295
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_691.smt2,3387583,2813165,0.7038427391089499,0.002997655887156725,0.0030151582323014736,0.004240818272572174
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_608.smt2,3139525,2627190,0.6609359430149198,0.0026027108542621136,0.002933305222541094,0.003920517272297488
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_630.smt2,3204148,2675129,0.6672021760605276,0.002697284799069166,0.002832191064953804,0.004025591717990234
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_553.smt2,2989671,2520231,0.6261845948174596,0.0029328949749469757,0.0029187342151999474,0.004662024248793502
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_492.smt2,2824371,2406612,0.5664644218049943,0.002747157122939825,0.002914083655923605,0.004824834616326045
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_125.smt2,709456,550151,0.13754559075459838,0.002456886228173971,0.0026975548826158047,0.01751876155523158
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_593.smt2,3101226,2601383,0.649288774933666,0.0025578197091817856,0.0026923948898911476,0.003923149666843902
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_503.smt2,2856829,2429029,0.6170405349694192,0.002999336924403906,0.0029832860454916954,0.004837454340857938
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_642.smt2,3242202,2704827,0.6746351039037108,0.002914263866841793,0.0029137441888451576,0.004301186364711659
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_678.smt2,3346532,2781205,0.6944232559762895,0.003000587224960327,0.0023520607501268387,0.004306391390351856
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_625.smt2,3183376,2657568,0.655547508969903,0.0028887419030070305,0.002850061748176813,0.004387534267261088
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_462.smt2,2734573,2341334,0.5824544844217598,0.002780547831207514,0.002833350095897913,0.0047507357358606206
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_695.smt2,3399037,2821190,0.705225677229464,0.002663134131580591,0.0027803583070635796,0.0037614568208623614
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_655.smt2,3277713,2729316,0.681271311827004,0.0029125637374818325,0.0028729820623993874,0.004257236029732448
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_565.smt2,3021959,2542721,0.6329839252866805,0.0026447740383446217,0.0026168418116867542,0.004161061747012192
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_670.smt2,3323924,2764966,0.6985037629492581,0.0019669667817652225,0.002805669791996479,0.0028047060112635436
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_574.smt2,3051209,2566309,0.6345289438031614,0.0029364447109401226,0.0029253140091896057,0.004606518310847225
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_702.smt2,3417692,2834700,0.7035583392716944,0.00295633589848876,0.0029403353109955788,0.004184488952134254
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_577.smt2,3058697,2571592,0.645732550881803,0.002922574058175087,0.0029460061341524124,0.004505427266810672
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_680.smt2,3352697,2785900,0.6932790670543909,0.003026848193258047,0.0029395450837910175,0.004347554260237579
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_646.smt2,3255086,2713793,0.6835455461405218,0.0031554941087961197,0.002941475249826908,0.004596582324899992
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_573.smt2,3048800,2564635,0.6346645480953157,0.002862952183932066,0.002894903067499399,0.004490486618479987
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_674.smt2,3334806,2772908,0.6938535682857037,0.0030096080154180527,0.002883561886847019,0.004319574607244926
/QF_BV/20210219-Sydr/symbolic_memory/linear/minigzip/predicate_699.smt2,3409655,2828868,0.7123738909140229,0.002558549866080284,0.0022193267941474915,0.003580428420921788
/QF_BV/20210219-Sydr/symbolic_memory/linear/yices/predicate_766_93.smt2,227589,214375,0.05288623506203294,0.0028311708010733128,0.002999617252498865,0.05065988409981059
/QF_BV/20210219-Sydr/symbolic_memory/linear/yices/predicate_865.smt2,368635,339632,0.08293635817244649,0.0028122100047767162,0.0028759720735251904,0.03277163079846245
/QF_BV/20210219-Sydr/symbolic_memory/linear/yices/predicate_1661.smt2,4102854,3855039,0.8420054200105369,0.0029786862432956696,0.002924384083598852,0.0035253653366970196
/QF_BV/20210219-Sydr/symbolic_memory/linear/yices/predicate_2130.smt2,5859017,5470364,1.207233645953238,0.0028190691955387592,0.0028674015775322914,0.0023296147055579474
/QF_BV/20210219-Sydr/symbolic_memory/linear/yices/predicate_1420.smt2,3145281,2968695,0.6503788577392697,0.0030319388024508953,0.002727657090872526,0.004642334341496244
/QF_BV/20210219-Sydr/symbolic_memory/linear/yices/predicate_1565_1.smt2,3213449,3033160,0.6709990832023323,0.002910993993282318,0.0029526958242058754,0.004319291207283381
/QF_BV/20210219-Sydr/symbolic_memory/linear/yices/predicate_186_54.smt2,453437,436397,0.10155060421675444,0.002645473927259445,0.0028030402027070522,0.025351044920153033
/QF_BV/20210219-Sydr/symbolic_memory/linear/cjpeg/predicate_136.smt2,87503,57606,0.022811189759522676,0.0028876527212560177,0.00301803695037961,0.1117978774079583
/QF_BV/20210219-Sydr/symbolic_memory/linear/cjpeg/predicate_110.smt2,74492,49083,0.021432816982269287,0.002868081908673048,0.0025067273527383804,0.11980520048908982
/QF_BV/20210219-Sydr/symbolic_memory/linear/cjpeg/predicate_197.smt2,182742,139984,0.04412862192839384,0.0028415811248123646,0.002538939006626606,0.060889857277284326
/QF_BV/20210219-Sydr/symbolic_memory/linear/cjpeg/predicate_125.smt2,78699,51925,0.022729866672307253,0.0030189678072929382,0.00276262778788805,0.11842575123461689
/QF_BV/20210219-Sydr/symbolic_memory/linear/cjpeg/predicate_79.smt2,42238,28953,0.01623643422499299,0.0025191176682710648,0.0028781318105757236,0.1317904713914743
/QF_BV/20210219-Sydr/symbolic_memory/linear/cjpeg/predicate_175.smt2,114196,76972,0.028873856645077467,0.002532798796892166,0.003014286980032921,0.07942760251800009
/QF_BV/20210219-Sydr/symbolic_memory/linear/cjpeg/predicate_170_4.smt2,104804,68789,0.027220722287893295,0.0025834008120000362,0.0024852068163454533,0.08696583106136242
/QF_BV/20210219-Sydr/symbolic_memory/linear/hdp/predicate_3051.smt2,4718990,3824466,0.9259919552132487,0.0027744490653276443,0.0026086815632879734,0.002987774243789693
/QF_BV/20210219-Sydr/symbolic_memory/linear/hdp/predicate_2871.smt2,4223429,3373581,0.8257909030653536,0.0029736259020864964,0.002552999649196863,0.0035898446192960216
/QF_BV/20210219-Sydr/symbolic_memory/linear/hdp/predicate_3128.smt2,4991094,4077843,0.9672502228058875,0.0029322453774511814,0.0028541823849081993,0.0030226080427647175
/QF_BV/20210219-Sydr/symbolic_memory/linear/hdp/predicate_2973.smt2,4548953,3674282,0.8857141602784395,0.0029280241578817368,0.0029868860729038715,0.0032947234279773283
/QF_BV/20210219-Sydr/symbolic_memory/linear/hdp/predicate_3210.smt2,5174437,4238257,0.9565889351069927,0.002574080601334572,0.0029321550391614437,0.002682672249489053
/QF_BV/20210219-Sydr/symbolic_memory/linear/hdp/predicate_3250.smt2,5315766,4368417,1.041154664941132,0.002559938933700323,0.002787158824503422,0.00245218543353909
/QF_BV/20210219-Sydr/symbolic_memory/linear/pk2bm/predicate_430.smt2,326930,203886,0.0630459408275783,0.002710535656660795,0.002902112901210785,0.041101071273579266
/QF_BV/20210219-Sydr/symbolic_memory/linear/pk2bm/predicate_223.smt2,115436,70629,0.02746155159547925,0.0027240957133471966,0.002844741102308035,0.0898854815569734
/QF_BV/20210219-Sydr/symbolic_memory/linear/pk2bm/predicate_397.smt2,294918,182654,0.056588778272271156,0.002442165743559599,0.003078500274568796,0.04092973239331591
/QF_BV/20210219-Sydr/symbolic_memory/linear/pk2bm/predicate_438.smt2,335538,209371,0.062468846794217825,0.002364393323659897,0.0024530752561986446,0.03641902841113943
/QF_BV/20210219-Sydr/symbolic_memory/linear/pk2bm/predicate_410.smt2,307340,191081,0.06064474629238248,0.0025310488417744637,0.00263961311429739,0.03999485600398293
/QF_BV/20210219-Sydr/symbolic_memory/linear/pk2bm/predicate_232.smt2,123427,75469,0.02940442692488432,0.0025621000677347183,0.002738267183303833,0.07971018419025551
/QF_BV/20210219-Sydr/symbolic_memory/linear/pk2bm/predicate_446.smt2,345764,216162,0.06431327993050218,0.0029939371161162853,0.0027884687297046185,0.04461787026262362
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2300.smt2,3025656,2704130,0.6365930354222655,0.0031201918609440327,0.0027708779089152813,0.004880150092749793
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_1934.smt2,2638441,2345641,0.5382257751189172,0.0030133770778775215,0.002810779958963394,0.005569636745605396
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2110.smt2,2793326,2488014,0.5829470106400549,0.0029073040932416916,0.002786449156701565,0.004963527428073678
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2118.smt2,2829428,2522364,0.5984616549685597,0.0025813807733356953,0.002646563109010458,0.004294369459115563
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_152.smt2,9175,5361,0.007083596661686897,0.0026709241792559624,0.002509127836674452,0.2784322826859268
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2494.smt2,3312912,2974180,0.6995624201372266,0.003080009948462248,0.0027527580969035625,0.004385509588738331
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_1924.smt2,2584709,2294219,0.5334108360111713,0.002897784113883972,0.002669443842023611,0.0054055040313691965
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2396.smt2,3156676,2826875,0.6595871201716363,0.0026196311227977276,0.0026453332975506783,0.003955757693653436
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_483.smt2,33366,22550,0.016484582796692848,0.002597812097519636,0.002614782191812992,0.13601562664952585
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2441.smt2,3173097,2840376,0.661168809980154,0.002673754934221506,0.0025505386292934418,0.004028442051332791
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2480.smt2,3237564,2901414,0.6814095797017217,0.0025749001652002335,0.0027352767065167427,0.003763676860363262
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2668.smt2,3549505,3194641,0.7426914600655437,0.0027240258641541004,0.0025240681134164333,0.0036553530638453605
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2012.smt2,2672518,2375493,0.5427428288385272,0.0027642278000712395,0.0026356629095971584,0.005068457670948748
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2589.smt2,3455238,3106832,0.7196022989228368,0.00262555293738842,0.002636372111737728,0.0036352981953007768
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_553.smt2,235202,210068,0.05992987798526883,0.002426154911518097,0.002806799951940775,0.038672033510386526
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_1981.smt2,2644615,2349267,0.5380667657591403,0.00264245318248868,0.0025004372000694275,0.004888297270021532
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2473.smt2,3206057,2872050,0.6665240470319986,0.0026474129408597946,0.002721097320318222,0.003955819423123215
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_489.smt2,39072,27344,0.019781711045652628,0.002577051054686308,0.00242722500115633,0.11603667322265021
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2348.smt2,3046299,2722114,0.6521038631908596,0.002835680730640888,0.002931055147200823,0.004329052774523093
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2021.smt2,2715872,2416816,0.5584384291432798,0.002735407091677189,0.0029014130122959614,0.004872996509873726
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2289.smt2,2970242,2651436,0.6181753589771688,0.002576239872723818,0.002721026074141264,0.004149226722444069
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_1898.smt2,7478,4137,0.005954221822321415,0.002582009881734848,0.0028871428221464157,0.2920374835292478
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2097.smt2,2724065,2421734,0.5508305518887937,0.002546620089560747,0.0026194420643150806,0.004601355348061509
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_496.smt2,42476,29988,0.021679664961993694,0.002461286261677742,0.002712165005505085,0.10090617493469395
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2210.smt2,2936158,2621484,0.6179565791971982,0.0025720112025737762,0.002561289817094803,0.0041449430081030155
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2603.smt2,3525805,3174319,0.7359621832147241,0.0027891090139746666,0.002875641919672489,0.003774994889395816
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2195.smt2,2862101,2550806,0.5648787687532604,0.002514698076993227,0.002465825993567705,0.004432399815345709
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2508.smt2,3384889,3042367,0.7052647448144853,0.0024494659155607224,0.0026689739897847176,0.0034600215394429493
/QF_BV/20210219-Sydr/symbolic_memory/linear/readelf/predicate_2391.smt2,3126714,2798174,0.6492671589367092,0.002791557926684618,0.0029045026749372482,0.004280403597706347
/QF_BV/20210219-Sydr/symbolic_memory/linear/yodl/predicate_4996.smt2,8730897,7466362,1.9548207698389888,0.0029958169907331467,0.0028191502206027508,0.0015303207500192131
/QF_BV/20210219-Sydr/symbolic_memory/linear/faad/predicate_1215.smt2,1212957,747757,0.2483851700089872,0.002904842607676983,0.0027314662002027035,0.011567702767637968
/QF_BV/20210219-Sydr/symbolic_memory/linear/faad/predicate_1677.smt2,1896561,1198153,0.38407715409994125,0.0025328779593110085,0.0027334168553352356,0.0065481094610619186
/QF_BV/20210219-Sydr/symbolic_memory/linear/faad/predicate_1530.smt2,1707717,1073409,0.32705211779102683,0.00265680393204093,0.0030357390642166138,0.00804877815667737
/QF_BV/20210219-Sydr/symbolic_memory/linear/faad/predicate_1307.smt2,1352146,837589,0.27148809004575014,0.0026515237987041473,0.0028864117339253426,0.009663885607101123
/QF_BV/20210219-Sydr/symbolic_memory/linear/faad/predicate_1624.smt2,1822638,1149707,0.3573736799880862,0.0025947513058781624,0.0025104782544076443,0.007209962557256523
/QF_BV/20210219-Sydr/symbolic_memory/linear/faad/predicate_1385.smt2,1474686,917453,0.2934235669672489,0.0026024109683930874,0.0025278888642787933,0.008793371065133488
/QF_BV/20210219-Sydr/symbolic_memory/linear/bzip2recover/predicate_2763.smt2,2179405,1338266,0.34895398328080773,0.0026730140671133995,0.0028770030476152897,0.0075974378920059815
/QF_BV/20210219-Sydr/master/yices/predicate_9097.smt2,5245638,3753024,1.1229981360957026,0.002895291894674301,0.0026154229417443275,0.00257218995935885
/QF_BV/20210219-Sydr/master/yices/predicate_6910.smt2,3888912,2772677,0.8285205182619393,0.0029618958942592144,0.0026335129514336586,0.003563594451843355
/QF_BV/20210219-Sydr/master/yices/predicate_3225.smt2,1870752,1330733,0.4019506392069161,0.0029536047950387,0.002874061930924654,0.0072960093263504016
/QF_BV/20210219-Sydr/master/yices/predicate_3655.smt2,2057673,1467203,0.44070730032399297,0.002618642058223486,0.003019136842340231,0.005901478566267789
/QF_BV/20210219-Sydr/master/yices/predicate_10217.smt2,5880584,4216920,1.2771417647600174,0.0026858048513531685,0.0029909368604421616,0.002098067526869156
/QF_BV/20210219-Sydr/master/yices/predicate_8566.smt2,4899759,3506327,1.039983134251088,0.0029232939705252647,0.002795918844640255,0.0028033685197710848
/QF_BV/20210219-Sydr/master/yices/predicate_10340.smt2,5965657,4274082,1.278135091997683,0.003010268323123455,0.0029404438100755215,0.0023497976809192488
/QF_BV/20210219-Sydr/master/yices/predicate_2746.smt2,1561585,1108061,0.33306576032191515,0.0030181370675563812,0.0028758221305906773,0.008984112789857071
/QF_BV/20210219-Sydr/master/yices/predicate_567.smt2,362202,253195,0.09447356406599283,0.0028873528353869915,0.002846570685505867,0.029668607043749774
/QF_BV/20210219-Sydr/master/yices/predicate_9161.smt2,5275767,3777523,1.1340079489164054,0.002883352804929018,0.0028695622459053993,0.0025362035721694953
/QF_BV/20210219-Sydr/master/yices/predicate_3426.smt2,1923819,1368901,0.414487955160439,0.0028972127474844456,0.0030161868780851364,0.00693936288473304
/QF_BV/20210219-Sydr/master/yices/predicate_4478.smt2,2447459,1740295,0.5245753386989236,0.002933364361524582,0.0030371486209332943,0.005559694722968669
/QF_BV/20210219-Sydr/master/yices/predicate_4843.smt2,2665405,1899902,0.5761724109761417,0.0028421510942280293,0.002942394930869341,0.004907750700272022
/QF_BV/20210219-Sydr/master/yices/predicate_2066.smt2,1202686,852352,0.26496344385668635,0.0026663350872695446,0.0021392330527305603,0.009982434912749992
/QF_BV/20210219-Sydr/master/yices/predicate_3021.smt2,1738325,1237451,0.39312706189230084,0.002598231192678213,0.0025601601228117943,0.006566376289449594
/QF_BV/20210219-Sydr/master/yices/predicate_1670.smt2,975120,687272,0.22865821793675423,0.0025953897275030613,0.0027290568687021732,0.01121664849411096
/QF_BV/20210219-Sydr/master/yices/predicate_5495.smt2,3044806,2169660,0.648508517537266,0.003117581829428673,0.002840740140527487,0.004786344334748385
/QF_BV/20210219-Sydr/master/yices/predicate_7677.smt2,4333308,3098517,0.9138270169496536,0.0030458588153123856,0.0028997743502259254,0.0033225371443475404
/QF_BV/20210219-Sydr/master/yices/predicate_1592.smt2,926253,648534,0.2146041188389063,0.002701816149055958,0.002708534710109234,0.012432852413016783
/QF_BV/20210219-Sydr/master/yices/predicate_5377.smt2,2962907,2108106,0.6455603446811438,0.0025744601152837276,0.0025783702731132507,0.0039720819878279025
/QF_BV/20210219-Sydr/master/yices/predicate_5044.smt2,2766095,1967561,0.5905606192536652,0.00270941574126482,0.0030067078769207,0.004564630863970623
/QF_BV/20210219-Sydr/master/yices/predicate_12114.smt2,7019399,5028408,1.4894821429625154,0.0030177077278494835,0.002940014936029911,0.0020220201850250385
/QF_BV/20210219-Sydr/master/yices/predicate_6969.smt2,3911107,2794284,0.8227315410040319,0.0029659359715878963,0.0029145628213882446,0.003592260603963357
/QF_BV/20210219-Sydr/master/yices/predicate_10410.smt2,6034991,4316360,1.2974915127269924,0.0029945173300802708,0.0029524648562073708,0.002302688452327957
