Benchmark,Size_Before,Size_After,Haploid_Time,Z3_Time_Before,Z3_Time_After,Z3_Speedup,Z3_Speedup_with_Haploid,Result_Before,Result_After
/QF_BV/bruttomesso/core/ext_con_032_016_0064.smt2,86124,88394,0.25852600671350956,0.12954149395227432,0.13358376268297434,0.9697398197991078,0.3303704831217499,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_032_004_1024.smt2,23721,23219,0.13183398265391588,13.227356877177954,6.801870617084205,1.94466458152775,1.907689704242309,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_032_001_0128.smt2,6565,6565,0.14713770896196365,0.3301253207027912,0.3302490934729576,0.9996252138988035,0.6915258633438968,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_012_032_0128.smt2,66621,64433,0.23613906372338533,0.09641614183783531,0.06594770215451717,1.4620091176479477,0.3191670497634604,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_032_001_1024.smt2,6826,6826,0.14651323668658733,12.579094239510596,12.432625137269497,1.0117810277897004,0.9999964914571907,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_044_008_1024.smt2,62658,61104,0.21900809463113546,24.022142769768834,10.768703131005168,2.2307368378096024,2.186273581136794,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_064_032_0512.smt2,356348,355964,0.6684250216931105,9.918588208034635,9.858413469977677,1.0061038967619091,0.9422190922642708,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_020_256_1024.smt2,919955,919835,1.3619739413261414,6.05699863191694,6.002479161135852,1.0090828254988513,0.8224641460330624,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_044_002_1024.smt2,17392,17333,0.11739327944815159,23.5721583859995,10.003598392009735,2.356367925048601,2.329036437454555,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_056_008_1024.smt2,79542,81288,0.24191277381032705,29.761836608871818,16.390944255515933,1.815748754002154,1.7893400127468881,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_028_016_1024.smt2,79431,81503,0.23244119342416525,11.25907597411424,2.3566308924928308,4.77761537030708,4.348691577711135,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_060_008_0256.smt2,83889,83529,0.2392524490132928,2.5608786959201097,2.5602219495922327,1.0002565192943453,0.9147712503446129,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_052_016_0512.smt2,145608,145296,0.34334974735975266,7.80409986898303,7.776095321401954,1.003601363720941,0.9611617300064117,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_056_032_0512.smt2,312092,311756,0.632448828779161,8.225135834887624,8.102454896084964,1.0151412060142337,0.9416401249477502,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_128_1024.smt2,367542,367446,0.7329627778381109,1.0391127048060298,1.0295865032821894,1.0092524537700058,0.5895510077003666,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_012_016_1024.smt2,34775,33739,0.1647811448201537,0.6803241046145558,0.3262916337698698,2.0850185361920177,1.3853834589812002,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_048_016_0128.smt2,130528,130240,0.31577218137681484,0.6217756420373917,0.6199927125126123,1.0028757265832267,0.6644571153476747,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_064_001_0128.smt2,12837,12837,0.1425396278500557,0.8308665342628956,0.8369651818647981,0.9927133795598111,0.8482516124701535,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_008_0512.smt2,23113,22488,0.11010897345840931,1.0228512398898602,0.40267893951386213,2.540116056540495,1.994686719429695,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_040_002_1024.smt2,15844,15812,0.10829983185976744,18.32352922298014,9.165120222605765,1.9992677431317447,1.9759192525908076,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_012_032_0256.smt2,68008,65820,0.22973235696554184,0.20376399531960487,0.11615638714283705,1.7542211868989788,0.5891027065505161,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_024_016_0512.smt2,67880,65956,0.2388098007068038,2.4269903218373656,1.7545788250863552,1.3832324242930016,1.217519900752759,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_008_0032.smt2,21949,21317,0.11089947260916233,0.03614475857466459,0.034271315671503544,1.0546650417835814,0.24898093481991804,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_028_002_0032.smt2,10541,10480,0.1222231350839138,0.051639643497765064,0.055493962951004505,0.9305452476579766,0.29057217380186334,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_020_032_0128.smt2,109557,109437,0.2869868893176317,0.19210041873157024,0.19883894175291061,0.9661106473312754,0.3954100553037022,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_012_001_0016.smt2,2557,2557,0.12430706527084112,0.022483586333692074,0.02250084839761257,0.9992328260865786,0.15314968908602766,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_028_008_0032.smt2,37885,36833,0.15914056450128555,0.05696158017963171,0.06206277012825012,0.9178059577734443,0.25750778248903505,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_020_008_0256.smt2,28449,27653,0.14299588464200497,0.5332427592948079,0.3950957525521517,1.3496544972966298,0.9909887506807709,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_052_001_0128.smt2,10485,10485,0.129731978289783,0.633518717251718,0.6317168278619647,1.0028523688309077,0.8319912148177501,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_056_004_0512.smt2,40750,40006,0.20408773701637983,8.966610751114786,6.266985571011901,1.4307693307273706,1.3856450582920206,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_020_004_0064.smt2,14227,14014,0.09932227153331041,0.07232847902923822,0.059142124839127064,1.2229604402273246,0.4564336260067229,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_012_001_0032.smt2,2605,2605,0.12168900389224291,0.026753432117402554,0.02668771054595709,1.0024626155672773,0.18030748435628394,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_004_001_0032.smt2,1086,1086,0.14785216376185417,0.018310383893549442,0.018610836006700993,0.983856065732707,0.10999671950528114,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_036_016_0064.smt2,96740,96524,0.27344423066824675,0.16118066292256117,0.15812988579273224,1.019292856088113,0.3734715701772963,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_040_128_0512.smt2,900138,899898,1.293612752109766,5.259022431448102,5.281296507455409,0.9957824606181714,0.7998623591340487,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_064_1024.smt2,182703,182607,0.4371407516300678,2.7445157412439585,2.737829220481217,1.002442270946895,0.8644225820563954,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_048_256_1024.smt2,2183259,2182971,22.664041789248586,30,29.951088008470833,1.0016330622618896,0.5701781999842247,timeout,unsat
/QF_BV/bruttomesso/core/ext_con_008_002_0016.smt2,3243,3245,0.13055507838726044,0.020779252983629704,0.019779962487518787,1.0505203433394512,0.1382196250635783,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_028_001_0256.smt2,5922,5922,0.13312357105314732,0.879662124440074,0.8850157000124454,0.9939508693774628,0.8639899760662532,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_032_004_0256.smt2,23267,22765,0.131558857858181,1.0231503508985043,0.8397623291239142,1.218380862554183,1.0533594495940553,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_052_001_0064.smt2,10379,10379,0.1284508816897869,0.2542602252215147,0.254689272493124,0.9983154089396487,0.6636219734362037,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_036_002_1024.smt2,14296,14266,0.10454444121569395,17.216847519390285,18.25628778990358,0.9430639852704258,0.9376942887267342,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_056_002_0016.smt2,20562,20480,0.14592400658875704,0.06459130439907312,0.07360430806875229,0.8775478785662886,0.2942276694459362,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_044_004_0016.smt2,30115,29434,0.17587739787995815,0.059423573315143585,0.06611222587525845,0.8988288100791658,0.24556248484130544,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_032_064_1024.smt2,360959,360767,0.6818782845512033,15.777856680564582,15.872031985782087,0.9940665879893724,0.9531196208572247,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_048_064_0512.smt2,535964,535676,0.8617278728634119,6.620250608772039,6.655059058219194,0.9947696257624994,0.8807287833843864,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_064_008_1024.smt2,90798,92662,0.2761919554322958,30,30,1.0,0.9908775860637011,timeout,timeout
/QF_BV/bruttomesso/core/ext_con_048_032_0256.smt2,265216,264928,0.6387345371767879,1.9644915917888284,1.9712088434025645,0.9965923186494328,0.7526950992142798,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_060_002_0512.smt2,23399,23249,0.15678264386951923,9.09663451462984,9.12122675217688,0.9973038453910631,0.9804510996190791,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_048_064_0256.smt2,530581,530293,0.8600030457600951,1.8212146032601595,1.857186982408166,0.98063071759131,0.6702566196622968,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_032_0512.smt2,90812,93222,0.2509457189589739,1.1150048384442925,1.269272961653769,0.8784594583906707,0.7334502941345755,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_020_001_0032.smt2,4149,4149,0.13696747832000256,0.03784243017435074,0.03853671718388796,0.9819837531509431,0.2156212281176598,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_016_0512.smt2,45672,44362,0.20211132615804672,1.1731670778244734,0.34504150506109,3.4000752391129376,2.1441305077604826,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_044_002_0032.smt2,16365,16306,0.11853479873389006,0.09479201585054398,0.10579122882336378,0.8960290650259405,0.4225636092376779,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_001_0128.smt2,3429,3429,0.14152323175221682,0.12913124449551105,0.1282140677794814,1.007153479582343,0.47872965555635427,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_012_064_1024.smt2,138139,138067,0.34592747781425714,0.6226966623216867,0.6287381025031209,0.9903911658011785,0.638882376577738,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_036_001_0032.smt2,7237,7237,0.14446178078651428,0.06796224787831306,0.06764143612235785,1.004742828868608,0.32042063703122575,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_032_016_1024.smt2,90595,92883,0.2617253577336669,12.875862971879542,12.887427675537765,0.9991026367752057,0.9792161471769032,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_040_002_0064.smt2,15069,15037,0.1081375265493989,0.16907959897071123,0.17087718192487955,0.9894802633451752,0.6059881211828594,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_060_016_1024.smt2,168743,168383,0.37399843614548445,30,30,1.0,0.9876868882794034,timeout,timeout
/QF_BV/bruttomesso/core/ext_con_032_002_0512.smt2,12647,12791,0.12754378002136946,3.5665134927257895,2.5415725158527493,1.4032704046333895,1.3362150979479066,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_012_008_0256.smt2,17361,17025,0.10547219682484865,0.20081015769392252,0.10489422269165516,1.914406270822177,0.954573254397993,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_024_064_1024.smt2,271831,271687,0.6310229767113924,6.451547802425921,6.472645900212228,0.9967404214425486,0.9081993986774742,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_060_004_0256.smt2,43203,42413,0.21343345753848553,2.645394755527377,2.162134276703,1.2235108540813164,1.1135842255291646,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_044_001_0128.smt2,8917,8917,0.12231106590479612,0.5101056378334761,0.5089877629652619,1.002196270617002,0.8080256362054372,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_024_128_1024.smt2,546910,546766,0.8928380450233817,7.906782620586455,7.9043318051844835,1.0003100597827086,0.898787082120465,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_032_032_0512.smt2,179324,179132,0.41182987950742245,3.6286775283515453,3.6011669291183352,1.0076393568459059,0.9042313516302491,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_048_128_1024.smt2,1085014,1084726,1.4328231094405055,25.976710476912558,26.20446223858744,0.9913086649288493,0.9399154131744754,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_004_128_0512.smt2,100443,100419,0.30891548562794924,0.056526671163737774,0.0591243039816618,0.9560648896817506,0.15358847809280898,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_036_016_0128.smt2,98200,97984,0.26794289238750935,0.40551181230694056,0.4032218400388956,1.0056791870892312,0.6041911809652574,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_028_002_0016.smt2,10454,10393,0.11720190849155188,0.0372563237324357,0.037511084228754044,0.9932083942238318,0.24080927579100375,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_001_1024.smt2,3562,3562,0.1416003704071045,1.9463726207613945,1.9045579908415675,1.021955031099552,0.9512326404558525,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_064_004_0128.smt2,45271,44423,0.22620168793946505,0.9611107846722007,0.8712330535054207,1.1031615258456453,0.8757794412511485,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_004_008_0256.smt2,6438,6322,0.11640596576035023,0.03134849853813648,0.0314269820228219,0.9975026719196763,0.21205353074685082,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_020_004_0256.smt2,14723,14510,0.10171241126954556,0.5085802217945457,0.23485406208783388,2.1655159688246735,1.5110840266449097,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_008_004_0064.smt2,5988,5888,0.15039038937538862,0.03614649921655655,0.029041185975074768,1.2446633290933804,0.20145004660386936,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_004_1024.smt2,12105,12233,0.1262876484543085,1.7037907522171736,1.283364199101925,1.3275972272013319,1.208660674031576,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_060_064_0256.smt2,662137,661777,0.9935341775417328,2.720574521459639,2.7584086498245597,0.9862840742007799,0.725110868325616,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_008_004_0032.smt2,5961,5861,0.14601589273661375,0.0235514584928751,0.024005034938454628,0.981104945410726,0.1385209386569454,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_016_1024.smt2,45939,44629,0.19301795400679111,2.6089957719668746,0.8512728726491332,3.0648172352159717,2.4983421336003877,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_064_001_0064.smt2,12707,12707,0.13798972219228745,0.36869560554623604,0.369721494615078,0.9972252382299006,0.7261915698154167,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_052_002_0128.smt2,19699,19674,0.14160798583179712,0.6620422406122088,0.616312718950212,1.074198568771856,0.8734980274785124,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_056_032_1024.smt2,314124,313788,0.6354694413021207,30,30,1.0,0.9792570685910432,timeout,timeout
/QF_BV/bruttomesso/core/ext_con_040_001_0512.smt2,8376,8376,0.12233270052820444,4.6496728379279375,4.65424095466733,0.9990185044599353,0.973432668178462,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_064_064_0256.smt2,705989,705605,1.0393921686336398,3.1387968566268682,3.137015695683658,1.0005677883428066,0.751554196476918,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_064_004_0016.smt2,43595,42759,0.22786348778754473,0.09482768550515175,0.11018733493983746,0.8606042205933003,0.28051310374009836,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_002_0512.smt2,6503,6495,0.14541952311992645,1.2897706106305122,0.4800905818119645,2.686515127546644,2.0619500795609844,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_032_032_0128.smt2,173961,173769,0.403195527382195,0.3564324723556638,0.35551828518509865,1.0025714209610601,0.46978513696697755,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_044_032_1024.smt2,247308,247044,0.5795778799802065,20.62015156634152,20.878929962404072,0.9876057634884294,0.9609312873849103,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_036_001_0256.smt2,7530,7530,0.1457895915955305,1.2284373370930552,1.2219451069831848,1.0053130292619272,0.8981546921121389,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_044_016_0128.smt2,119752,119488,0.2966180630028248,0.49401471950113773,0.5069511225447059,0.9744819520693984,0.6147755891915259,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_032_001_0256.smt2,6726,6726,0.1491452744230628,0.9597525075078011,0.9724840503185987,0.9869082245548123,0.8556770818459614,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_048_002_0064.smt2,18013,17923,0.12748495489358902,0.21485572960227728,0.23421785607933998,0.9173328336226257,0.594011777305092,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_032_1024.smt2,91404,93814,0.2596249133348465,1.8205136330798268,2.4036498414352536,0.7573955247960628,0.6835620807876346,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_056_002_0064.smt2,20957,20875,0.14933916088193655,0.2845638617873192,0.2679486833512783,1.062008807911396,0.6819366193381886,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_008_008_0512.smt2,11962,12178,0.12420289404690266,0.0818653954192996,0.08941201493144035,0.9155972548216549,0.38323821034232863,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_048_001_0256.smt2,9942,9942,0.12509039044380188,1.8293698150664568,1.8359328722581267,0.9964252194125172,0.9328649230534483,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_024_004_0256.smt2,17571,17319,0.11749099753797054,0.6721588857471943,0.6169788977131248,1.0894357784984188,0.9151619284782277,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_036_008_0032.smt2,48509,47179,0.2394199101254344,0.07396816182881594,0.08399506937712431,0.8806250459382422,0.2287097584118881,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_024_004_0128.smt2,17271,17019,0.12009676080197096,0.2217442700639367,0.2404274195432663,0.9222919352758455,0.6150607425321509,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_064_032_0256.smt2,352864,352480,0.6701969746500254,2.7781216390430927,2.7803513687103987,0.9991980403295788,0.8051246823968657,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_048_016_0512.smt2,134504,134216,0.31482830829918385,6.5526484325528145,6.58732976578176,0.9947351454288657,0.9493622664423448,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_060_016_0256.smt2,166124,165764,0.3746642451733351,2.887125115841627,2.7896742774173617,1.0349326941905503,0.9123945163357204,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_048_004_0256.smt2,34659,33920,0.1941949427127838,1.886649677529931,1.4160892460495234,1.3322957453374737,1.1716252886889755,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_048_008_0064.smt2,64978,66492,0.23188743647187948,0.22858099453151226,0.2321108030155301,0.9847925713143921,0.4926333228850855,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_008_008_0032.smt2,11358,11586,0.12240386847406626,0.02501630038022995,0.022997560910880566,1.0877805901752946,0.17204989308598811,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_044_008_0128.smt2,60469,58915,0.21739431004971266,0.5252297846600413,0.44966032169759274,1.168058997683302,0.78738645931329,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_002_0128.smt2,6307,6299,0.144081337377429,0.1329133240506053,0.07828502170741558,1.697812955169878,0.597722266073043,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_024_002_0016.smt2,9010,8945,0.11969618033617735,0.029030129313468933,0.03324359841644764,0.8732547226026517,0.18981411866970335,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_052_016_0064.smt2,139204,138892,0.32870890013873577,0.25871331710368395,0.2619863171130419,0.9875069811071633,0.4379810595172131,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_032_008_0512.smt2,45481,44281,0.18463358283042908,3.7740289475768805,2.032466293312609,1.856871604707299,1.702236777055954,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_020_001_1024.smt2,4378,4378,0.1363499602302909,4.021809929050505,4.053165755234659,0.9922638677819535,0.9599701259514591,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_024_001_0256.smt2,5118,5118,0.13618475291877985,0.6123543968424201,0.6155232517048717,0.9948517706623194,0.8146173688133068,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_002_0016.smt2,6122,6114,0.14462337736040354,0.02493420708924532,0.026117284782230854,0.9547013518882157,0.14603555343141184,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_128_0512.smt2,365298,365202,0.7097984636202455,1.4552846690639853,1.4377829153090715,1.0121727373225544,0.6776388933813171,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_004_0016.smt2,11243,11371,0.11950973235070705,0.025141614489257336,0.027284900657832623,0.9214479027996747,0.1712706655140092,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_004_004_0256.smt2,3416,3378,0.13734878785908222,0.029427415691316128,0.029880793765187263,0.9848271074244572,0.17597015674794597,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_008_032_0256.smt2,46225,44761,0.19770609680563211,0.05956159811466932,0.059791808016598225,0.99614980865163,0.2313090592165752,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_004_016_0512.smt2,12685,12467,0.11218910198658705,0.04500367119908333,0.0444949921220541,1.011432277044434,0.28722552506113874,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_012_004_0128.smt2,8871,8955,0.119604735635221,0.09207505453377962,0.0522193368524313,1.7632367640741624,0.5358681889023226,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_052_001_0256.smt2,10746,10746,0.12761786207556725,2.1135405832901597,2.1327201295644045,0.991007002743411,0.9350551072924699,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_060_008_0512.smt2,84625,84265,0.2419132860377431,10.260862811468542,10.22318899910897,1.003685133118722,0.9804837575292453,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_012_001_1024.smt2,2746,2746,0.1255444586277008,0.6889765216037631,0.6836350196972489,1.0078133825105677,0.8514508091949959,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_028_064_0256.smt2,311321,311153,0.6519848480820656,0.950693754479289,0.9462624387815595,1.0046829669192359,0.5948352062245107,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_056_016_0512.smt2,156712,156376,0.3651276268064976,7.842133906669915,7.85927471332252,0.9978190345448099,0.9535202173179302,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_008_002_0256.smt2,3399,3401,0.12880035489797592,0.08816566783934832,0.07950963452458382,1.1088677286283855,0.4232426302922181,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_056_016_1024.smt2,157579,157243,0.35637135431170464,30,30,1.0,0.9882604099761387,timeout,timeout
/QF_BV/bruttomesso/core/ext_con_064_001_0016.smt2,12385,12385,0.1381442779675126,0.08874672558158636,0.08831882942467928,1.004844902946455,0.3918816031606136,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_008_004_1024.smt2,6314,6214,0.150810687802732,0.19156648870557547,0.2723250286653638,0.7034479704066225,0.45273060450811525,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_044_064_0256.smt2,486729,486465,0.8069851994514465,1.82895037997514,1.8426180873066187,0.9925824524215667,0.6902732907660909,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_044_008_0064.smt2,59622,58068,0.22034418396651745,0.19824605155736208,0.19873290043324232,0.997550235140639,0.4730539056825502,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_052_008_0064.smt2,70334,71904,0.25510795786976814,0.2538499366492033,0.2688004681840539,0.9443805599154923,0.48453112037393503,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_052_032_0256.smt2,287128,286816,0.662212978117168,2.2517540212720633,2.247465600259602,1.0019081141940351,0.7738841114636982,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_032_016_0128.smt2,87424,89712,0.2584070973098278,0.351440841332078,0.34131730161607265,1.029660200839724,0.5860039077307918,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_052_256_1024.smt2,2363731,2363419,25.23294462542981,26.183829007670283,26.3912404878065,0.9921408968922076,0.5072008197366551,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_048_001_0032.smt2,9553,9553,0.11820640321820974,0.10412055719643831,0.10563680715858936,0.9856465752521775,0.4651494991568893,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_024_064_0256.smt2,267469,267325,0.6042458051815629,0.7481907224282622,0.7645500479266047,0.9786026754655138,0.5466050475893262,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_028_032_0256.smt2,155656,155488,0.36059875320643187,0.8395751668140292,0.8366993926465511,1.0034370458407789,0.7012248116494797,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_028_128_0512.smt2,632718,632550,0.9778507202863693,3.1993865789845586,3.2101939395070076,0.9966334244204235,0.7639332525986972,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_064_0512.smt2,181596,181500,0.43865516036748886,1.0480513721704483,1.0480741746723652,0.9999782434273566,0.7049375750310016,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_040_002_0032.smt2,14909,14877,0.11200236715376377,0.08549821097403765,0.09124624915421009,0.9370052113544085,0.4206582683174871,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_056_032_0128.smt2,302769,302433,0.632619708776474,0.6875837966799736,0.6886554071679711,0.9984439089901226,0.5203941165489141,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_028_001_0032.smt2,5693,5693,0.13282890804111958,0.053364054299890995,0.052186877466738224,1.0225569509097963,0.2884297367027884,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_064_001_0256.smt2,13158,13158,0.1429759794846177,2.8537652269005775,2.868842558003962,0.9947444550202592,0.9475222996934617,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_016_001_0016.smt2,3313,3313,0.136047825217247,0.02181880082935095,0.023676803335547447,0.9215264628478387,0.13660260804512742,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_036_004_0032.smt2,25124,24566,0.1489739054813981,0.0736754946410656,0.08378457464277744,0.8793443775920239,0.3165319459113157,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_060_002_0256.smt2,23098,22948,0.16031455155462027,2.59755552560091,2.618156222626567,0.992131601297271,0.9348867548791862,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_024_008_0128.smt2,33309,32411,0.1376039357855916,0.2424644511193037,0.19234484434127808,1.2605716152656437,0.7348548190603187,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_052_008_0128.smt2,71333,72903,0.25340085104107857,0.660026652738452,0.6088945968076587,1.0839752170554162,0.7654298238325306,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_044_002_0064.smt2,16541,16482,0.11918711010366678,0.19181721284985542,0.20236774813383818,0.9478645417499777,0.5965302900451795,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_040_004_0256.smt2,28963,28343,0.1646267306059599,1.3948973268270493,1.155996946617961,1.2066617744173342,1.0562413433017186,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_020_016_0512.smt2,56776,55174,0.2195236561819911,1.6271346099674702,0.9021765869110823,1.803565547559304,1.4505966455714303,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_012_008_0032.smt2,16637,16301,0.10510631278157234,0.030749701894819736,0.02882784605026245,1.0666666472828548,0.22958819589428625,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_028_001_1024.smt2,6010,6010,0.13343157060444355,10.078003028407693,10.09491217136383,0.9983249836482874,0.9853015583604496,unsat,unsat
/QF_BV/bruttomesso/core/ext_con_064_064_0512.smt2,713148,712764,1.0353208146989346,10.289986067451537,10.248312029987574,1.0040664294121824,0.9119391076515856,unsat,unsat
